Time,Latency_Delta_ms,Direction,Src_IP,Dest_IP,Payload_MB
15:58:39,1.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.72,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,1.84,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.58,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,1.76,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.44,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.56,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.89,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,9.42,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.89,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.65,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,0.6,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:39,2.2,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,17.27,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.87,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.62,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.76,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.14,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.97,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,17.66,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.13,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.82,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.55,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.6,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.33,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.85,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.72,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.58,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.12,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,49.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,24.47,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.04,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.16,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.84,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,4.39,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.03,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,5.91,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,37.9,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.37,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,10.52,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.93,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.1,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,31.04,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.54,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.43,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.68,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.6,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.66,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.37,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.77,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,39.55,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.13,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.82,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.12,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,36.98,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.67,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.54,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.27,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.53,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.05,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,10.13,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.32,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.66,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,38.23,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.16,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.8,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.26,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,4.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,9.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.95,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,9.36,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,5.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,6.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.2,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.15,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,35.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.12,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,20.61,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.93,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.48,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.35,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.41,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.62,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,15.63,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.18,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.19,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.99,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,7.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.76,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.03,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.67,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,59.49,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.34,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.12,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.22,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,8.39,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.99,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.81,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.77,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,27.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.98,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.87,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.05,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.68,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,19.39,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.91,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.57,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,13.97,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.39,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,6.03,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.0,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,8.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.06,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.95,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,13.31,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.03,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.93,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.83,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.57,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.69,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,29.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,9.22,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.19,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.13,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.84,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,6.84,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.04,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.8,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.65,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,32.26,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.51,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.23,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.81,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.16,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.35,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,43.71,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,0.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,4.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,2.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,6.52,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.25,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.05,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.37,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,22.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,1.06,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,3.39,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:40,42.9,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.62,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.3,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.94,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.14,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.05,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.93,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.85,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,27.58,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.8,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.76,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.61,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.78,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,41.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.2,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.82,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.69,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.31,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,5.78,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,21.49,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.86,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.33,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.16,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,4.28,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.5,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,8.7,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,10.63,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.17,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,49.69,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.1,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.94,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.85,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.73,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.65,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.17,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.69,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,18.02,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.95,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.57,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.21,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,49.86,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.83,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.52,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.56,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.41,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.64,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,30.61,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.13,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.9,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.8,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.85,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,7.32,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,26.89,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.31,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,4.9,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,7.36,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.95,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,4.14,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.65,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,9.4,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.06,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.99,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,6.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,5.0,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.91,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,13.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,43.5,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,5.99,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.98,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.77,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.59,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.92,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,13.89,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.91,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.43,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.97,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,35.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.04,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.31,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,48.48,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.49,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.31,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.32,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,5.37,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.14,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.88,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,81.24,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.38,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.49,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.37,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.22,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,12.15,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.36,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.32,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.45,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.53,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,13.86,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.25,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.7,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,20.25,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.51,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.47,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,11.3,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.69,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.63,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,24.51,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.09,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.56,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,4.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.23,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.7,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,14.87,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.04,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.94,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,13.55,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.08,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,30.72,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.62,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.73,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.86,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,3.15,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,2.87,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,13.48,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.29,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.01,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.64,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.82,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,9.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.03,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,1.99,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.93,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,5.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:41,0.77,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,44.72,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.26,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,20.25,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.86,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,11.36,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.1,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.68,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,21.96,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.87,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.71,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.6,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,3.47,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,53.25,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.12,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.83,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,54.41,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.43,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.58,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,39.58,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.5,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.07,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.81,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,17.19,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.06,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.74,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,3.0,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,23.76,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.1,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,33.36,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.11,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.83,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.84,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,25.8,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.26,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,0.79,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,2.98,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,3.95,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,1.26,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,8.32,IN_RECV,192.168.52.99,192.168.52.110,0.25
15:58:42,17.33,IN_RECV,192.168.52.99,192.168.52.110,0.25
