Time,Event_Type,Direction,Src_IP,Dest_IP,Payload_MB_or_Delay_MS
00:51:44,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3033
00:51:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:47,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:51:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:50,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:50,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1344
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8511
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1537
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2697
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.5961
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.8685
00:51:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2061
00:51:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:54,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:54,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:55,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:51:55,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:55,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:56,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:51:56,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:56,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:57,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:57,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:51:57,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:51:57,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:57,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:58,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:51:58,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:58,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:59,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:51:59,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:51:59,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:01,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:01,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:01,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:01,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8634
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8332
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.7342
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.8406
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0382
00:52:01,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:52:01,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3766
00:52:02,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:02,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:02,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:52:02,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:03,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:04,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:04,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:05,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:05,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:05,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:52:06,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:06,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:07,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:07,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:07,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0126
00:52:08,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:08,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:09,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:09,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:09,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0892
00:52:10,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:10,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:10,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0122
00:52:11,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:11,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:12,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:12,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:13,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:13,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:14,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:14,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:14,TCP_RETRANSMIT,DROP,192.168.52.110,91.189.91.98,1.0
00:52:15,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:15,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:16,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:16,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:16,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0204
00:52:16,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.4634
00:52:17,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:17,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:17,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:52:18,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:18,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:19,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:19,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:20,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:20,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:21,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:21,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:22,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:22,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:22,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6451
00:52:22,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6416
00:52:23,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:23,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:24,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:24,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:25,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:25,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:26,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:26,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:26,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1051
00:52:26,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2706
00:52:26,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0334
00:52:26,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.452
00:52:26,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.1071
00:52:27,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:27,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:28,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:28,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:29,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:29,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:30,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:30,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:31,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:31,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:32,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:32,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:32,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:52:32,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8396
00:52:33,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:33,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:33,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3876
00:52:33,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6672
00:52:33,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:33,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:33,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:33,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:34,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:34,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:35,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:35,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:35,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:35,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:36,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:36,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:37,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:37,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:37,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:37,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:38,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:38,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:39,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:39,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:39,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0133
00:52:40,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:40,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.7687
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2755
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2211
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5276
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.341
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.341
00:52:40,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.146
00:52:41,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:41,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:41,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.3658
00:52:41,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0227
00:52:42,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:42,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:42,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:42,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:43,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:43,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:43,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.7169
00:52:43,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.1865
00:52:44,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:44,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:45,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:45,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0121
00:52:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:45,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8626
00:52:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:45,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:46,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:47,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:47,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:52:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9361
00:52:47,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0091
00:52:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:48,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:49,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:49,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0168
00:52:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:50,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2254
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6213
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.4654
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.2748
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3598
00:52:50,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.733
00:52:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:51,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:51,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.24
00:52:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:52,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:53,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3758
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9493
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5187
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.7583
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0174
00:52:53,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3254
00:52:54,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:54,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:55,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:55,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:55,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.096
00:52:55,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0156
00:52:55,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0156
00:52:55,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:55,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:55,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.1157
00:52:56,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:56,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:57,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:57,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:57,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:57,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:52:57,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6004
00:52:57,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0531
00:52:58,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:58,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:58,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0299
00:52:58,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0074
00:52:59,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:59,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:52:59,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0137
00:53:00,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:00,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:00,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:00,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:01,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:01,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6256
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.6405
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.794
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.3687
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5355
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6723
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0766
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5818
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6413
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.6678
00:53:02,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:02,NETWORK_IO,IN_RECV,127.0.0.1,127.0.0.1,0.0312
00:53:02,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.0053
00:53:03,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:03,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:04,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:04,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:04,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0156
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.887
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.8827
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,2.8617
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5484
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5056
00:53:04,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:04,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:04,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8763
00:53:05,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:05,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:05,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0318
00:53:05,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.7901
00:53:05,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.0254
00:53:05,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.9554
00:53:06,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:06,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:06,NETWORK_IO,OUT_SEND,192.168.52.110,13.69.239.77,0.0114
00:53:06,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:06,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:07,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:07,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:08,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:08,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:08,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:08,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:08,NETWORK_IO,IN_RECV,20.50.73.12,192.168.52.110,0.0625
00:53:08,NETWORK_IO,IN_RECV,20.50.73.12,192.168.52.110,0.0625
00:53:08,NETWORK_IO,IN_RECV,20.50.73.12,192.168.52.110,0.0625
00:53:08,NETWORK_IO,IN_RECV,20.50.73.12,192.168.52.110,0.0625
00:53:08,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.8036
00:53:09,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:09,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:09,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.5673
00:53:09,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,3.0029
00:53:10,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:10,NETWORK_IO,IN_RECV,192.168.2.245,192.168.52.110,0.0166
00:53:10,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:10,NETWORK_IO,IN_RECV,13.69.239.77,192.168.52.110,0.0166
00:53:10,SCHED_DELAY,CPU_WAIT,LOCAL,LOCAL,1.0132
